id;date;enfant_id;type_demande;heure_depart;lieu_depart;lieu_arrivee;distance_km;duree_estimee;cout_taxi_estime
TRA_3245;18/08/2024;ENF_182;Formation professionnelle;13:30;Saint-Orens-de-Gameville;Castanet-Tolosan;25;45;78
TRA_3246;18/08/2024;ENF_068;Transport d'urgence;08:30;Lèguevin;Balma;34;45;26
TRA_3247;18/08/2024;ENF_015;Consultation spécialisée;14:45;Tournefeuille;Muret;26;90;38
TRA_3248;18/08/2024;ENF_045;Transport d'urgence;18:45;Muret;Muret;18;60;49
TRA_3249;18/08/2024;ENF_155;Transport d'urgence;08:45;Castanet-Tolosan;Pins-Justaret;35;60;59
TRA_3250;18/08/2024;ENF_085;Transport d'urgence;09:45;Frouzins;Saint-Orens-de-Gameville;10;60;73
TRA_3251;18/08/2024;ENF_015;Transport d'urgence;12:15;Tournefeuille;Frouzins;11;45;67
TRA_3252;18/08/2024;ENF_082;Activité thérapeutique;11:15;Cugnaux;Blagnac;7;60;73
TRA_3253;18/08/2024;ENF_158;Formation professionnelle;17:45;Cugnaux;Portet-sur-Garonne;5;90;48
TRA_3254;18/08/2024;ENF_141;Transport scolaire;13:30;Ramonville-Saint-Agne;Saint-Gaudens;38;30;54
TRA_3255;18/08/2024;ENF_162;Consultation spécialisée;08:00;Saint-Gaudens;Cornebarrieu;28;120;69
TRA_3256;18/08/2024;ENF_160;Audience tribunal;17:45;Balma;Blagnac;31;60;59
TRA_3257;19/08/2024;ENF_058;Visite éducative;19:00;Cugnaux;Pins-Justaret;21;45;72
TRA_3258;19/08/2024;ENF_082;Consultation spécialisée;12:30;Cugnaux;Plaisance-du-Touch;35;60;77
TRA_3259;19/08/2024;ENF_172;Formation professionnelle;19:15;Toulouse;Castanet-Tolosan;12;180;39
TRA_3260;19/08/2024;ENF_044;Visite familiale encadrée;12:15;Balma;Saint-Gaudens;46;30;71
TRA_3261;19/08/2024;ENF_017;Visite éducative;15:30;Cornebarrieu;Pins-Justaret;32;60;63
TRA_3262;19/08/2024;ENF_159;Visite familiale encadrée;14:00;Toulouse;Cornebarrieu;22;90;60
TRA_3263;19/08/2024;ENF_171;Rendez-vous médical;13:45;Castanet-Tolosan;Balma;47;60;28
TRA_3264;19/08/2024;ENF_041;Consultation psychologique;14:45;Pins-Justaret;Toulouse;27;180;25
TRA_3265;19/08/2024;ENF_148;Activité thérapeutique;14:15;Fonsorbes;Fonsorbes;26;30;32
TRA_3266;19/08/2024;ENF_037;Visite éducative;17:45;Saint-Orens-de-Gameville;Lèguevin;8;45;65
TRA_3267;19/08/2024;ENF_180;Transport d'urgence;17:30;Colomiers;Portet-sur-Garonne;11;30;76
TRA_3268;19/08/2024;ENF_025;Transport scolaire;19:30;Plaisance-du-Touch;Villefranche de Lauragais;47;120;59
TRA_3269;19/08/2024;ENF_182;Consultation spécialisée;11:15;Saint-Orens-de-Gameville;Saint-Gaudens;16;180;65
TRA_3270;19/08/2024;ENF_198;Visite familiale encadrée;10:00;Saint-Orens-de-Gameville;L'Union;49;15;72
TRA_3271;19/08/2024;ENF_061;Loisirs encadrés;13:15;Pins-Justaret;Colomiers;46;30;38
TRA_3272;19/08/2024;ENF_010;Transport scolaire;16:30;Colomiers;Toulouse;39;30;75
TRA_3273;19/08/2024;ENF_050;Consultation spécialisée;09:30;Castanet-Tolosan;Frouzins;14;120;63
TRA_3274;19/08/2024;ENF_006;Visite éducative;08:00;Blagnac;Cornebarrieu;23;120;46
TRA_3275;20/08/2024;ENF_137;Réunion éducative;11:45;Tournefeuille;Toulouse;18;120;21
TRA_3276;20/08/2024;ENF_033;Loisirs encadrés;14:15;Pibrac;Saint-Gaudens;47;180;68
TRA_3277;20/08/2024;ENF_075;Audience tribunal;19:45;Frouzins;Cornebarrieu;48;60;29
TRA_3278;20/08/2024;ENF_021;Transport d'urgence;12:15;Pins-Justaret;Cornebarrieu;16;180;73
TRA_3279;20/08/2024;ENF_123;Visite éducative;13:15;Plaisance-du-Touch;Cugnaux;48;60;69
TRA_3280;20/08/2024;ENF_095;Consultation spécialisée;18:00;Ramonville-Saint-Agne;Tournefeuille;39;60;38
TRA_3281;20/08/2024;ENF_175;Formation professionnelle;09:15;Toulouse;Cugnaux;26;180;62
TRA_3282;20/08/2024;ENF_175;Réunion éducative;13:15;Toulouse;Blagnac;44;30;62
TRA_3283;20/08/2024;ENF_025;Activité thérapeutique;13:15;Plaisance-du-Touch;L'Union;16;180;43
TRA_3284;20/08/2024;ENF_178;Loisirs encadrés;16:00;L'Union;Portet-sur-Garonne;7;45;26
TRA_3285;20/08/2024;ENF_065;Activité thérapeutique;09:15;Cugnaux;Ramonville-Saint-Agne;18;120;31
TRA_3286;20/08/2024;ENF_171;Rendez-vous médical;18:45;Castanet-Tolosan;Balma;25;60;42
TRA_3287;20/08/2024;ENF_047;Rendez-vous médical;10:00;Muret;Balma;11;60;34
TRA_3288;20/08/2024;ENF_042;Consultation spécialisée;11:15;Pibrac;Toulouse;18;120;42
TRA_3289;20/08/2024;ENF_197;Transport scolaire;11:15;Colomiers;Villefranche de Lauragais;31;120;70
TRA_3290;20/08/2024;ENF_106;Rendez-vous médical;08:30;Frouzins;Balma;43;180;42
TRA_3291;20/08/2024;ENF_189;Rendez-vous médical;17:15;Frouzins;Toulouse;36;180;20
TRA_3292;20/08/2024;ENF_027;Réunion éducative;08:00;Lèguevin;Saint-Gaudens;7;15;66
TRA_3293;20/08/2024;ENF_100;Visite familiale encadrée;19:00;L'Union;Muret;27;120;38
TRA_3294;20/08/2024;ENF_128;Audience tribunal;12:00;Pibrac;Pins-Justaret;27;15;31
TRA_3295;20/08/2024;ENF_100;Visite éducative;19:00;L'Union;Saint-Orens-de-Gameville;21;120;36
TRA_3296;21/08/2024;ENF_110;Loisirs encadrés;08:30;Saint-Orens-de-Gameville;Saint-Gaudens;8;90;38
TRA_3297;21/08/2024;ENF_037;Réunion éducative;18:00;Saint-Orens-de-Gameville;Cugnaux;35;90;64
TRA_3298;21/08/2024;ENF_167;Loisirs encadrés;15:45;Castanet-Tolosan;Pibrac;47;15;26
TRA_3299;21/08/2024;ENF_073;Transport scolaire;14:15;Fonsorbes;Saint-Gaudens;14;90;51
TRA_3300;21/08/2024;ENF_014;Réunion éducative;13:15;Blagnac;Portet-sur-Garonne;47;90;68
TRA_3301;21/08/2024;ENF_156;Transport scolaire;12:45;Saint-Orens-de-Gameville;Saint-Gaudens;21;60;20
TRA_3302;21/08/2024;ENF_115;Loisirs encadrés;14:15;Saint-Orens-de-Gameville;Toulouse;7;120;79
TRA_3303;21/08/2024;ENF_086;Visite familiale encadrée;09:45;Lèguevin;Lèguevin;26;180;71
TRA_3304;21/08/2024;ENF_004;Réunion éducative;09:45;Pibrac;Cugnaux;26;180;72
TRA_3305;21/08/2024;ENF_013;Réunion éducative;17:45;Blagnac;Plaisance-du-Touch;19;15;63
TRA_3306;21/08/2024;ENF_137;Réunion éducative;15:30;Tournefeuille;Portet-sur-Garonne;24;90;50
TRA_3307;21/08/2024;ENF_165;Transport d'urgence;16:00;Castanet-Tolosan;Tournefeuille;18;15;76
TRA_3308;21/08/2024;ENF_042;Audience tribunal;17:30;Pibrac;Blagnac;31;45;42
TRA_3309;21/08/2024;ENF_055;Activité thérapeutique;09:15;Balma;Tournefeuille;6;30;43
TRA_3310;21/08/2024;ENF_108;Activité thérapeutique;17:15;Castanet-Tolosan;Castanet-Tolosan;20;120;72
TRA_3311;21/08/2024;ENF_159;Activité thérapeutique;09:30;Toulouse;Colomiers;27;45;38
TRA_3312;21/08/2024;ENF_177;Visite familiale encadrée;15:30;Fonsorbes;Colomiers;46;30;39
TRA_3313;21/08/2024;ENF_181;Consultation spécialisée;10:00;Saint-Gaudens;Fonsorbes;34;30;38
TRA_3314;21/08/2024;ENF_192;Visite familiale encadrée;19:30;Balma;Ramonville-Saint-Agne;12;45;32
TRA_3315;21/08/2024;ENF_049;Transport scolaire;10:30;Saint-Orens-de-Gameville;Saint-Gaudens;42;90;21
TRA_3316;21/08/2024;ENF_026;Visite éducative;08:45;Saint-Orens-de-Gameville;Balma;47;45;79
TRA_3317;21/08/2024;ENF_024;Consultation spécialisée;14:30;Toulouse;Portet-sur-Garonne;48;30;48
TRA_3318;22/08/2024;ENF_102;Transport scolaire;19:15;Fonsorbes;Toulouse;7;30;40
TRA_3319;22/08/2024;ENF_005;Visite éducative;15:45;Lèguevin;Pins-Justaret;30;45;22
TRA_3320;22/08/2024;ENF_155;Visite familiale encadrée;10:15;Castanet-Tolosan;Saint-Orens-de-Gameville;39;120;72
TRA_3321;22/08/2024;ENF_016;Activité thérapeutique;08:00;Muret;Lèguevin;49;30;40
TRA_3322;22/08/2024;ENF_057;Transport d'urgence;09:15;Blagnac;Toulouse;49;30;79
TRA_3323;22/08/2024;ENF_183;Loisirs encadrés;15:00;Balma;Ramonville-Saint-Agne;31;90;71
TRA_3324;22/08/2024;ENF_080;Audience tribunal;09:15;Pibrac;Plaisance-du-Touch;27;180;34
TRA_3325;22/08/2024;ENF_067;Consultation psychologique;12:30;Frouzins;Lèguevin;26;30;79
TRA_3326;22/08/2024;ENF_158;Formation professionnelle;08:45;Cugnaux;Portet-sur-Garonne;19;120;52
TRA_3327;22/08/2024;ENF_187;Audience tribunal;17:45;Frouzins;Colomiers;12;120;38
TRA_3328;22/08/2024;ENF_178;Audience tribunal;17:30;L'Union;Blagnac;43;60;68
TRA_3329;22/08/2024;ENF_029;Réunion éducative;12:15;Tournefeuille;Pins-Justaret;32;60;46
TRA_3330;22/08/2024;ENF_015;Formation professionnelle;08:45;Tournefeuille;Plaisance-du-Touch;24;90;22
TRA_3331;22/08/2024;ENF_110;Consultation spécialisée;19:15;Saint-Orens-de-Gameville;Colomiers;15;45;53
TRA_3332;22/08/2024;ENF_093;Rendez-vous médical;13:15;Toulouse;Balma;11;120;25
TRA_3333;22/08/2024;ENF_042;Réunion éducative;18:45;Pibrac;Pibrac;39;15;74
TRA_3334;22/08/2024;ENF_050;Visite familiale encadrée;11:00;Castanet-Tolosan;Portet-sur-Garonne;10;60;60
TRA_3335;22/08/2024;ENF_044;Rendez-vous médical;19:30;Balma;Clinique Saint-Jean;39;180;78
TRA_3336;22/08/2024;ENF_154;Activité thérapeutique;11:00;Tournefeuille;Castanet-Tolosan;9;30;27
TRA_3337;22/08/2024;ENF_196;Transport d'urgence;08:30;Saint-Orens-de-Gameville;Saint-Orens-de-Gameville;21;60;49
TRA_3338;22/08/2024;ENF_157;Loisirs encadrés;19:15;Cugnaux;Saint-Gaudens;32;45;61
TRA_3339;22/08/2024;ENF_069;Consultation psychologique;16:30;Ramonville-Saint-Agne;Castanet-Tolosan;11;15;50
TRA_3340;25/08/2024;ENF_057;Audience tribunal;16:30;Blagnac;Castanet-Tolosan;39;30;66
TRA_3341;25/08/2024;ENF_140;Loisirs encadrés;18:15;Saint-Gaudens;Saint-Gaudens;10;45;50
TRA_3342;25/08/2024;ENF_041;Activité thérapeutique;16:30;Pins-Justaret;Cornebarrieu;13;120;27
TRA_3343;25/08/2024;ENF_020;Formation professionnelle;17:00;Ramonville-Saint-Agne;Frouzins;39;30;73
TRA_3344;25/08/2024;ENF_178;Loisirs encadrés;10:45;L'Union;L'Union;47;30;79
TRA_3345;25/08/2024;ENF_080;Loisirs encadrés;13:45;Pibrac;Muret;22;60;62
TRA_3346;25/08/2024;ENF_056;Visite familiale encadrée;09:15;Cornebarrieu;Pins-Justaret;30;15;57
TRA_3347;25/08/2024;ENF_164;Formation professionnelle;17:00;Saint-Gaudens;Colomiers;17;15;74
TRA_3348;25/08/2024;ENF_068;Formation professionnelle;16:00;Lèguevin;Cugnaux;34;90;43
TRA_3349;25/08/2024;ENF_147;Rendez-vous médical;11:30;Lèguevin;Balma;33;120;40
TRA_3350;25/08/2024;ENF_093;Visite éducative;15:45;Toulouse;Frouzins;11;45;73
TRA_3351;25/08/2024;ENF_175;Transport d'urgence;09:15;Toulouse;Muret;11;60;47
TRA_3352;25/08/2024;ENF_067;Visite familiale encadrée;09:45;Frouzins;Balma;23;180;46
TRA_3353;25/08/2024;ENF_115;Formation professionnelle;10:30;Saint-Orens-de-Gameville;Blagnac;37;120;63
TRA_3354;25/08/2024;ENF_074;Audience tribunal;13:15;Frouzins;Pibrac;7;180;55
TRA_3355;25/08/2024;ENF_193;Consultation spécialisée;10:00;Colomiers;Muret;24;180;37
TRA_3356;25/08/2024;ENF_178;Activité thérapeutique;16:15;L'Union;Cugnaux;38;45;24
TRA_3357;25/08/2024;ENF_122;Rendez-vous médical;11:45;Ramonville-Saint-Agne;Clinique Saint-Jean;9;15;28
TRA_3358;25/08/2024;ENF_004;Transport d'urgence;19:45;Pibrac;Lèguevin;40;45;66
TRA_3359;25/08/2024;ENF_076;Activité thérapeutique;11:30;L'Union;Saint-Gaudens;20;180;79
TRA_3360;25/08/2024;ENF_148;Formation professionnelle;16:30;Fonsorbes;Pins-Justaret;9;15;53
TRA_3361;25/08/2024;ENF_112;Transport scolaire;15:30;L'Union;Villefranche de Lauragais;30;180;37
TRA_3362;26/08/2024;ENF_019;Transport d'urgence;16:00;Portet-sur-Garonne;Pins-Justaret;45;60;75
TRA_3363;26/08/2024;ENF_149;Réunion éducative;14:45;Muret;Muret;22;90;67
TRA_3364;26/08/2024;ENF_079;Transport d'urgence;14:30;Balma;Pins-Justaret;15;180;38
TRA_3365;26/08/2024;ENF_048;Activité thérapeutique;08:30;Toulouse;Blagnac;46;60;22
TRA_3366;26/08/2024;ENF_151;Transport d'urgence;13:45;Muret;Fonsorbes;25;120;45
TRA_3367;26/08/2024;ENF_063;Formation professionnelle;09:30;Saint-Gaudens;Lèguevin;14;15;79
TRA_3368;26/08/2024;ENF_197;Loisirs encadrés;13:15;Colomiers;Toulouse;17;15;65
TRA_3369;26/08/2024;ENF_066;Rendez-vous médical;18:00;Colomiers;Toulouse;6;180;26
TRA_3370;26/08/2024;ENF_173;Réunion éducative;10:45;Pibrac;Cornebarrieu;10;15;57
TRA_3371;26/08/2024;ENF_199;Rendez-vous médical;08:15;Balma;Balma;36;60;47
TRA_3372;26/08/2024;ENF_054;Visite familiale encadrée;17:30;L'Union;Muret;27;180;39
TRA_3373;26/08/2024;ENF_026;Visite éducative;12:00;Saint-Orens-de-Gameville;Balma;21;45;66
TRA_3374;26/08/2024;ENF_190;Transport scolaire;16:00;Frouzins;Saint-Gaudens;48;180;75
TRA_3375;26/08/2024;ENF_189;Visite éducative;15:30;Frouzins;Cornebarrieu;35;30;68
TRA_3376;26/08/2024;ENF_057;Réunion éducative;15:15;Blagnac;Frouzins;20;90;31
TRA_3377;26/08/2024;ENF_118;Loisirs encadrés;11:00;Ramonville-Saint-Agne;Cugnaux;26;180;48
TRA_3378;26/08/2024;ENF_013;Audience tribunal;08:15;Blagnac;Saint-Orens-de-Gameville;37;120;49
TRA_3379;27/08/2024;ENF_083;Visite familiale encadrée;18:00;Tournefeuille;Pins-Justaret;30;90;28
TRA_3380;27/08/2024;ENF_123;Transport d'urgence;19:00;Plaisance-du-Touch;Colomiers;49;90;54
TRA_3381;27/08/2024;ENF_096;Réunion éducative;09:45;Tournefeuille;Pibrac;7;90;47
TRA_3382;27/08/2024;ENF_012;Consultation spécialisée;18:30;Frouzins;Tournefeuille;5;90;30
TRA_3383;27/08/2024;ENF_104;Visite éducative;12:15;L'Union;Ramonville-Saint-Agne;34;180;58
TRA_3384;27/08/2024;ENF_058;Visite éducative;12:15;Cugnaux;Toulouse;33;90;33
TRA_3385;27/08/2024;ENF_014;Consultation psychologique;15:45;Blagnac;Ramonville-Saint-Agne;38;90;62
TRA_3386;27/08/2024;ENF_130;Rendez-vous médical;14:30;Toulouse;Clinique Saint-Jean;49;180;74
TRA_3387;27/08/2024;ENF_169;Consultation psychologique;15:00;Fonsorbes;Muret;39;45;45
TRA_3388;27/08/2024;ENF_050;Consultation spécialisée;15:45;Castanet-Tolosan;Toulouse;35;90;72
TRA_3389;27/08/2024;ENF_053;Visite familiale encadrée;13:00;Fonsorbes;Muret;44;45;70
TRA_3390;27/08/2024;ENF_138;Rendez-vous médical;13:45;Pibrac;Clinique Saint-Jean;45;60;21
TRA_3391;27/08/2024;ENF_074;Réunion éducative;09:45;Frouzins;Muret;24;120;33
TRA_3392;27/08/2024;ENF_024;Activité thérapeutique;09:15;Toulouse;Balma;29;60;49
TRA_3393;27/08/2024;ENF_086;Consultation psychologique;16:30;Lèguevin;Fonsorbes;33;60;27
TRA_3394;27/08/2024;ENF_081;Rendez-vous médical;14:00;Pibrac;Toulouse;20;15;70
TRA_3395;27/08/2024;ENF_031;Rendez-vous médical;13:45;Tournefeuille;Clinique Saint-Jean;5;45;35
TRA_3396;27/08/2024;ENF_178;Formation professionnelle;14:45;L'Union;Portet-sur-Garonne;32;30;23
TRA_3397;27/08/2024;ENF_152;Loisirs encadrés;11:00;Tournefeuille;Toulouse;15;90;45
TRA_3398;28/08/2024;ENF_081;Transport scolaire;13:15;Pibrac;Villefranche de Lauragais;30;15;77
TRA_3399;28/08/2024;ENF_031;Consultation spécialisée;18:30;Tournefeuille;Ramonville-Saint-Agne;9;30;49
TRA_3400;28/08/2024;ENF_038;Transport d'urgence;08:15;Fonsorbes;Cugnaux;36;30;65
TRA_3401;28/08/2024;ENF_091;Loisirs encadrés;17:45;Plaisance-du-Touch;Plaisance-du-Touch;6;180;50
TRA_3402;28/08/2024;ENF_147;Réunion éducative;08:15;Lèguevin;L'Union;15;15;39
TRA_3403;28/08/2024;ENF_126;Visite éducative;10:00;Castanet-Tolosan;Ramonville-Saint-Agne;7;30;27
TRA_3404;28/08/2024;ENF_095;Consultation psychologique;15:45;Ramonville-Saint-Agne;Tournefeuille;20;120;62
TRA_3405;28/08/2024;ENF_180;Réunion éducative;08:45;Colomiers;Lèguevin;6;30;43
TRA_3406;28/08/2024;ENF_005;Réunion éducative;09:00;Lèguevin;Castanet-Tolosan;34;90;68
TRA_3407;28/08/2024;ENF_036;Formation professionnelle;16:45;Ramonville-Saint-Agne;Muret;49;45;47
TRA_3408;28/08/2024;ENF_002;Loisirs encadrés;13:45;Colomiers;Colomiers;21;45;36
TRA_3409;28/08/2024;ENF_005;Transport d'urgence;17:00;Lèguevin;Pibrac;6;45;54
TRA_3410;28/08/2024;ENF_093;Transport scolaire;15:45;Toulouse;Toulouse;6;60;21
TRA_3411;28/08/2024;ENF_044;Audience tribunal;12:30;Balma;Saint-Gaudens;20;180;38
TRA_3412;28/08/2024;ENF_174;Transport scolaire;13:30;Muret;Villefranche de Lauragais;8;90;44
TRA_3413;28/08/2024;ENF_048;Audience tribunal;15:00;Toulouse;Frouzins;44;120;75
TRA_3414;28/08/2024;ENF_068;Consultation spécialisée;16:45;Lèguevin;Colomiers;43;30;71
TRA_3415;29/08/2024;ENF_194;Formation professionnelle;15:15;Fonsorbes;Fonsorbes;27;30;28
TRA_3416;29/08/2024;ENF_025;Visite éducative;08:00;Plaisance-du-Touch;Pibrac;41;30;58
TRA_3417;29/08/2024;ENF_121;Transport scolaire;19:15;Frouzins;Saint-Gaudens;21;30;56
TRA_3418;29/08/2024;ENF_028;Audience tribunal;08:00;Saint-Orens-de-Gameville;Blagnac;38;30;57
TRA_3419;29/08/2024;ENF_185;Consultation psychologique;15:45;Muret;Frouzins;5;15;77
TRA_3420;29/08/2024;ENF_151;Consultation spécialisée;17:15;Muret;Muret;48;180;50
TRA_3421;29/08/2024;ENF_032;Audience tribunal;08:15;L'Union;Castanet-Tolosan;25;30;47
TRA_3422;29/08/2024;ENF_036;Activité thérapeutique;12:45;Ramonville-Saint-Agne;L'Union;7;15;49
TRA_3423;29/08/2024;ENF_120;Visite éducative;10:15;Pins-Justaret;Blagnac;38;120;41
TRA_3424;29/08/2024;ENF_062;Transport scolaire;11:30;Saint-Orens-de-Gameville;Toulouse;44;90;69
TRA_3425;29/08/2024;ENF_116;Réunion éducative;16:00;Castanet-Tolosan;Ramonville-Saint-Agne;35;90;39
TRA_3426;29/08/2024;ENF_130;Visite éducative;18:30;Toulouse;Ramonville-Saint-Agne;34;180;71
TRA_3427;29/08/2024;ENF_134;Transport scolaire;10:45;Ramonville-Saint-Agne;Villefranche de Lauragais;40;60;47
TRA_3428;29/08/2024;ENF_175;Formation professionnelle;11:45;Toulouse;Blagnac;28;15;50
TRA_3429;29/08/2024;ENF_019;Activité thérapeutique;15:00;Portet-sur-Garonne;Frouzins;44;45;26
TRA_3430;29/08/2024;ENF_122;Rendez-vous médical;13:15;Ramonville-Saint-Agne;Clinique Saint-Jean;16;15;67
TRA_3431;29/08/2024;ENF_015;Transport d'urgence;10:00;Tournefeuille;Muret;25;180;44
TRA_3432;29/08/2024;ENF_042;Consultation psychologique;14:15;Pibrac;L'Union;35;15;36
TRA_3433;29/08/2024;ENF_188;Visite familiale encadrée;12:00;Colomiers;Castanet-Tolosan;11;45;56
TRA_3434;29/08/2024;ENF_041;Activité thérapeutique;18:00;Pins-Justaret;Ramonville-Saint-Agne;30;180;76
TRA_3435;29/08/2024;ENF_172;Activité thérapeutique;12:30;Toulouse;Saint-Gaudens;15;180;31
TRA_3436;01/09/2024;ENF_021;Audience tribunal;16:15;Pins-Justaret;Ramonville-Saint-Agne;10;15;69
TRA_3437;01/09/2024;ENF_200;Transport d'urgence;09:15;Lèguevin;Portet-sur-Garonne;46;15;63
TRA_3438;01/09/2024;ENF_026;Rendez-vous médical;08:30;Saint-Orens-de-Gameville;Toulouse;8;45;73
TRA_3439;01/09/2024;ENF_048;Transport scolaire;18:00;Toulouse;Villefranche de Lauragais;32;60;67
TRA_3440;01/09/2024;ENF_149;Visite éducative;14:15;Muret;Pibrac;42;90;49
TRA_3441;01/09/2024;ENF_083;Loisirs encadrés;14:15;Tournefeuille;Tournefeuille;14;60;26
TRA_3442;01/09/2024;ENF_106;Réunion éducative;10:15;Frouzins;Cugnaux;8;30;27
TRA_3443;01/09/2024;ENF_147;Formation professionnelle;09:30;Lèguevin;Tournefeuille;40;15;57
TRA_3444;01/09/2024;ENF_198;Activité thérapeutique;12:30;Saint-Orens-de-Gameville;Cornebarrieu;45;30;50
TRA_3445;01/09/2024;ENF_072;Rendez-vous médical;16:00;Cugnaux;Clinique Saint-Jean;6;15;23
TRA_3446;01/09/2024;ENF_188;Consultation spécialisée;08:45;Colomiers;Cugnaux;14;90;54
TRA_3447;01/09/2024;ENF_021;Consultation psychologique;17:00;Pins-Justaret;Tournefeuille;10;120;33
TRA_3448;01/09/2024;ENF_156;Visite éducative;16:00;Saint-Orens-de-Gameville;Muret;25;90;39
TRA_3449;01/09/2024;ENF_021;Consultation psychologique;15:15;Pins-Justaret;Plaisance-du-Touch;30;120;68
TRA_3450;01/09/2024;ENF_163;Activité thérapeutique;13:00;Saint-Orens-de-Gameville;L'Union;29;90;64
TRA_3451;01/09/2024;ENF_178;Visite familiale encadrée;11:45;L'Union;Pins-Justaret;25;90;24
TRA_3452;01/09/2024;ENF_177;Transport d'urgence;15:30;Fonsorbes;Cornebarrieu;18;15;26
TRA_3453;01/09/2024;ENF_091;Consultation spécialisée;18:15;Plaisance-du-Touch;Fonsorbes;47;180;31
TRA_3454;01/09/2024;ENF_124;Visite familiale encadrée;09:00;Pibrac;Blagnac;13;90;26
TRA_3455;01/09/2024;ENF_184;Loisirs encadrés;17:15;Ramonville-Saint-Agne;Plaisance-du-Touch;23;30;70
TRA_3456;01/09/2024;ENF_109;Transport d'urgence;15:45;Cugnaux;Saint-Orens-de-Gameville;39;15;78
TRA_3457;02/09/2024;ENF_058;Loisirs encadrés;11:15;Cugnaux;Cornebarrieu;5;45;35
TRA_3458;02/09/2024;ENF_119;Visite éducative;09:15;Pibrac;Blagnac;49;120;26
TRA_3459;02/09/2024;ENF_023;Loisirs encadrés;18:30;Tournefeuille;Portet-sur-Garonne;43;120;22
TRA_3460;02/09/2024;ENF_158;Rendez-vous médical;11:15;Cugnaux;Clinique Saint-Jean;27;30;55
TRA_3461;02/09/2024;ENF_144;Consultation spécialisée;09:30;Pins-Justaret;Tournefeuille;13;30;31
TRA_3462;02/09/2024;ENF_086;Consultation spécialisée;19:00;Lèguevin;Castanet-Tolosan;29;90;38
TRA_3463;02/09/2024;ENF_006;Réunion éducative;08:30;Blagnac;Toulouse;43;120;27
TRA_3464;02/09/2024;ENF_134;Consultation psychologique;10:45;Ramonville-Saint-Agne;Toulouse;32;15;61
TRA_3465;02/09/2024;ENF_168;Rendez-vous médical;16:45;Blagnac;Balma;41;180;29
TRA_3466;02/09/2024;ENF_186;Consultation spécialisée;17:15;Portet-sur-Garonne;Colomiers;36;15;73
TRA_3467;02/09/2024;ENF_041;Réunion éducative;14:15;Pins-Justaret;Frouzins;35;120;52
TRA_3468;02/09/2024;ENF_166;Activité thérapeutique;16:15;Saint-Orens-de-Gameville;Frouzins;8;30;60
TRA_3469;02/09/2024;ENF_096;Transport d'urgence;13:30;Tournefeuille;Pibrac;49;90;24
TRA_3470;02/09/2024;ENF_076;Visite éducative;19:45;L'Union;Muret;44;120;33
TRA_3471;02/09/2024;ENF_069;Visite éducative;09:00;Ramonville-Saint-Agne;Toulouse;6;60;37
TRA_3472;02/09/2024;ENF_056;Visite familiale encadrée;18:00;Cornebarrieu;Muret;30;45;42
TRA_3473;02/09/2024;ENF_015;Transport d'urgence;15:15;Tournefeuille;L'Union;23;15;28
TRA_3474;02/09/2024;ENF_029;Consultation spécialisée;11:30;Tournefeuille;Pins-Justaret;42;15;69
TRA_3475;02/09/2024;ENF_145;Consultation psychologique;08:45;Blagnac;Saint-Orens-de-Gameville;8;45;66
TRA_3476;02/09/2024;ENF_164;Transport scolaire;19:45;Saint-Gaudens;Toulouse;14;120;33
TRA_3477;03/09/2024;ENF_034;Réunion éducative;17:30;Ramonville-Saint-Agne;Portet-sur-Garonne;35;180;77
TRA_3478;03/09/2024;ENF_114;Consultation psychologique;13:00;Cugnaux;Castanet-Tolosan;35;60;69
TRA_3479;03/09/2024;ENF_119;Réunion éducative;12:00;Pibrac;Tournefeuille;30;45;39
TRA_3480;03/09/2024;ENF_107;Transport d'urgence;09:15;Pibrac;Muret;20;90;78
TRA_3481;03/09/2024;ENF_050;Consultation spécialisée;19:00;Castanet-Tolosan;Lèguevin;45;60;23
TRA_3482;03/09/2024;ENF_129;Formation professionnelle;19:30;Saint-Gaudens;Plaisance-du-Touch;20;15;41
TRA_3483;03/09/2024;ENF_122;Visite familiale encadrée;09:30;Ramonville-Saint-Agne;Muret;41;15;75
TRA_3484;03/09/2024;ENF_079;Audience tribunal;10:15;Balma;Blagnac;45;180;78
TRA_3485;03/09/2024;ENF_024;Réunion éducative;09:15;Toulouse;Lèguevin;41;45;22
TRA_3486;03/09/2024;ENF_111;Activité thérapeutique;08:45;Frouzins;Plaisance-du-Touch;24;45;25
TRA_3487;03/09/2024;ENF_200;Rendez-vous médical;14:30;Lèguevin;Balma;31;120;68
TRA_3488;03/09/2024;ENF_082;Transport d'urgence;14:00;Cugnaux;Frouzins;22;120;25
TRA_3489;03/09/2024;ENF_173;Rendez-vous médical;15:30;Pibrac;Toulouse;16;120;39
TRA_3490;03/09/2024;ENF_006;Loisirs encadrés;14:00;Blagnac;Cornebarrieu;43;180;53
TRA_3491;03/09/2024;ENF_144;Consultation psychologique;08:30;Pins-Justaret;Balma;11;15;50
TRA_3492;03/09/2024;ENF_090;Loisirs encadrés;08:15;Saint-Orens-de-Gameville;Saint-Orens-de-Gameville;21;45;28
TRA_3493;03/09/2024;ENF_001;Consultation psychologique;16:15;L'Union;Castanet-Tolosan;46;15;36
